Genome_ID	IME_Type	Protein_ID	Percent_Identity	E_value
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP018254.1	ICEberg|214_IME	ICEberg|214_IME	100.00	0.00e+00
NZ_CP018254.1	ICEberg|214_IME	ICEberg|214_IME	100.00	5.59e-53
NZ_CP018254.1	ICEberg|214_IME	ICEberg|214_IME	93.81	2.69e-58
NZ_CP091367.1	ICEberg|214_IME	ICEberg|214_IME	100.00	1.14e-158
NZ_CP091367.1	ICEberg|214_IME	ICEberg|214_IME	100.00	1.14e-158
NZ_CP091367.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP091367.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP091172.1	ICEberg|214_IME	ICEberg|214_IME	100.00	1.14e-158
NZ_CP091172.1	ICEberg|214_IME	ICEberg|214_IME	100.00	1.14e-158
NZ_CP091172.1	ICEberg|214_IME	ICEberg|214_IME	100.00	1.14e-158
NZ_CP091172.1	ICEberg|214_IME	ICEberg|214_IME	100.00	1.14e-158
NZ_CP091172.1	ICEberg|214_IME	ICEberg|214_IME	100.00	1.14e-158
NZ_CP091172.1	ICEberg|214_IME	ICEberg|214_IME	100.00	1.14e-158
NZ_CP091172.1	ICEberg|214_IME	ICEberg|214_IME	100.00	1.14e-158
NZ_CP091172.1	ICEberg|214_IME	ICEberg|214_IME	100.00	1.14e-158
NZ_CP091172.1	ICEberg|214_IME	ICEberg|214_IME	100.00	1.14e-158
NZ_CP091172.1	ICEberg|214_IME	ICEberg|214_IME	100.00	1.14e-158
NZ_CP091172.1	ICEberg|214_IME	ICEberg|214_IME	100.00	1.14e-158
NZ_CP091172.1	ICEberg|214_IME	ICEberg|214_IME	100.00	1.14e-158
NZ_CP091172.1	ICEberg|214_IME	ICEberg|214_IME	100.00	1.14e-158
NZ_CP091172.1	ICEberg|214_IME	ICEberg|214_IME	100.00	1.14e-158
NZ_CP091172.1	ICEberg|214_IME	ICEberg|214_IME	100.00	1.14e-158
NZ_CP091172.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP091172.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP091172.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP091172.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP091172.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP091172.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP091172.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP091172.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP041035.1	ICEberg|214_IME	ICEberg|214_IME	100.00	1.14e-158
NZ_CP091596.1	ICEberg|214_IME	ICEberg|214_IME	100.00	1.14e-158
NZ_CP091596.1	ICEberg|214_IME	ICEberg|214_IME	100.00	1.14e-158
NZ_CP091596.1	ICEberg|214_IME	ICEberg|214_IME	83.76	1.18e-134
NZ_CP091596.1	ICEberg|214_IME	ICEberg|214_IME	83.76	1.18e-134
NZ_CP018254.1	ICEberg|214_IME	ICEberg|214_IME	100.00	1.14e-158
NZ_CP018254.1	ICEberg|214_IME	ICEberg|214_IME	85.04	6.34e-137
NZ_CP018254.1	ICEberg|214_IME	ICEberg|214_IME	85.04	6.34e-137
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP091367.1	ICEberg|214_IME	ICEberg|214_IME	100.00	1.14e-158
NZ_CP091367.1	ICEberg|214_IME	ICEberg|214_IME	100.00	1.14e-158
NZ_CP091367.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP091367.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP091172.1	ICEberg|214_IME	ICEberg|214_IME	100.00	1.14e-158
NZ_CP091172.1	ICEberg|214_IME	ICEberg|214_IME	100.00	1.14e-158
NZ_CP091172.1	ICEberg|214_IME	ICEberg|214_IME	100.00	1.14e-158
NZ_CP091172.1	ICEberg|214_IME	ICEberg|214_IME	100.00	1.14e-158
NZ_CP091172.1	ICEberg|214_IME	ICEberg|214_IME	100.00	1.14e-158
NZ_CP091172.1	ICEberg|214_IME	ICEberg|214_IME	100.00	1.14e-158
NZ_CP091172.1	ICEberg|214_IME	ICEberg|214_IME	100.00	1.14e-158
NZ_CP091172.1	ICEberg|214_IME	ICEberg|214_IME	100.00	1.14e-158
NZ_CP091172.1	ICEberg|214_IME	ICEberg|214_IME	100.00	1.14e-158
NZ_CP091172.1	ICEberg|214_IME	ICEberg|214_IME	100.00	1.14e-158
NZ_CP091172.1	ICEberg|214_IME	ICEberg|214_IME	100.00	1.14e-158
NZ_CP091172.1	ICEberg|214_IME	ICEberg|214_IME	100.00	1.14e-158
NZ_CP091172.1	ICEberg|214_IME	ICEberg|214_IME	100.00	1.14e-158
NZ_CP091172.1	ICEberg|214_IME	ICEberg|214_IME	100.00	1.14e-158
NZ_CP091172.1	ICEberg|214_IME	ICEberg|214_IME	100.00	1.14e-158
NZ_CP091172.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP091172.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP091172.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP091172.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP091172.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP091172.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP091172.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP091172.1	ICEberg|214_IME	ICEberg|214_IME	95.12	2.32e-17
NZ_CP041035.1	ICEberg|214_IME	ICEberg|214_IME	100.00	1.14e-158
NZ_CP091596.1	ICEberg|214_IME	ICEberg|214_IME	100.00	1.14e-158
NZ_CP091596.1	ICEberg|214_IME	ICEberg|214_IME	100.00	1.14e-158
NZ_CP091596.1	ICEberg|214_IME	ICEberg|214_IME	83.76	1.18e-134
NZ_CP091596.1	ICEberg|214_IME	ICEberg|214_IME	83.76	1.18e-134
NZ_CP018254.1	ICEberg|214_IME	ICEberg|214_IME	100.00	1.14e-158
NZ_CP018254.1	ICEberg|214_IME	ICEberg|214_IME	85.04	6.34e-137
NZ_CP018254.1	ICEberg|214_IME	ICEberg|214_IME	85.04	6.34e-137
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|214_IME	ICEberg|214_IME	99.57	3.95e-158
