Genome_ID	sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
NZ_CP046296.1.fasta	NZ_CP046296.1_RM_Type_I_5	RM	RM_Type_I	Defense	NZ_CP046296.1_2468	NZ_CP046296.1_2474	NZ_CP046296.1_2468,NZ_CP046296.1_2469,NZ_CP046296.1_2474	3	RM__Type_I_MTases,RM__Type_I_REases,RM__Type_I_S
NZ_CP080636.1.fasta	NZ_CP080636.1_RosmerTA_4	RosmerTA	RosmerTA	Defense	NZ_CP080636.1_563	NZ_CP080636.1_564	NZ_CP080636.1_563,NZ_CP080636.1_564	2	RosmerTA__RmrA_2641389401,RosmerTA__RmrT_2641389401
NZ_CP080636.1.fasta	NZ_CP080636.1_RM_Type_I_5	RM	RM_Type_I	Defense	NZ_CP080636.1_1446	NZ_CP080636.1_1448	NZ_CP080636.1_1446,NZ_CP080636.1_1447,NZ_CP080636.1_1448	3	RM__Type_I_MTases,RM__Type_I_REases,RM__Type_I_S
NZ_CP080636.1.fasta	NZ_CP080636.1_AbiJ_2	AbiJ	AbiJ	Defense	NZ_CP080636.1_1751	NZ_CP080636.1_1751	NZ_CP080636.1_1751	1	AbiJ__AbiJ
NZ_CP080636.1.fasta	NZ_CP080636.1_RM_Type_I_6	RM	RM_Type_I	Defense	NZ_CP080636.1_1945	NZ_CP080636.1_1948	NZ_CP080636.1_1945,NZ_CP080636.1_1946,NZ_CP080636.1_1948	3	RM__Type_I_MTases,RM__Type_I_REases,RM__Type_I_S
NZ_CP080636.1.fasta	NZ_CP080636.1_AbiD_1	AbiD	AbiD	Defense	NZ_CP080636.1_1947	NZ_CP080636.1_1947	NZ_CP080636.1_1947	1	AbiD__AbiD
NZ_CP080636.1.fasta	NZ_CP080636.1_RM_Type_IV_8	RM	RM_Type_IV	Defense	NZ_CP080636.1_1949	NZ_CP080636.1_1949	NZ_CP080636.1_1949	1	RM_Type_IV__Type_IV_REases
NZ_CP080636.1.fasta	NZ_CP080636.1_Gabija_3	Gabija	Gabija	Defense	NZ_CP080636.1_1951	NZ_CP080636.1_1952	NZ_CP080636.1_1951,NZ_CP080636.1_1952	2	Gabija__GajA,Gabija__GajB_2
NZ_CP080636.1.fasta	NZ_CP080636.1_RM_Type_I_7	RM	RM_Type_I	Defense	NZ_CP080636.1_3053	NZ_CP080636.1_3055	NZ_CP080636.1_3053,NZ_CP080636.1_3054,NZ_CP080636.1_3055	3	RM__Type_I_MTases,RM__Type_I_REases,RM__Type_I_S
NZ_CP078045.1.fasta	NZ_CP078045.1_CAS_Class1-Subtype-I-F_20	Cas	CAS_Class1-Subtype-I-F	Defense	NZ_CP078045.1_127	NZ_CP078045.1_128	NZ_CP078045.1_127,NZ_CP078045.1_128	2	cas1_I-F_1,cas3f_I-F_1
NZ_CP078045.1.fasta	NZ_CP078045.1_CBASS_I_11	CBASS	CBASS_I	Defense	NZ_CP078045.1_290	NZ_CP078045.1_293	NZ_CP078045.1_290,NZ_CP078045.1_293	2	CBASS__Cyclase_new,CBASS__Effector_2TM_S_2TMBeta
NZ_CP078045.1.fasta	NZ_CP078045.1_CBASS_II_13	CBASS	CBASS_II	Defense	NZ_CP078045.1_325	NZ_CP078045.1_328	NZ_CP078045.1_325,NZ_CP078045.1_326,NZ_CP078045.1_327,NZ_CP078045.1_328	4	CBASS__AG_E1_ThiF,CBASS__Cyclase_SMODS,CBASS__Jab,CBASS__Sensing_SAVED
NZ_CP078045.1.fasta	NZ_CP078045.1_Retron_I_C_15	Retron	Retron_I_C	Defense	NZ_CP078045.1_717	NZ_CP078045.1_717	NZ_CP078045.1_717	1	Retron_I_C__RT_1_C1
NZ_CP078045.1.fasta	NZ_CP078045.1_RM_Type_I_17	RM	RM_Type_I	Defense	NZ_CP078045.1_1227	NZ_CP078045.1_1231	NZ_CP078045.1_1227,NZ_CP078045.1_1228,NZ_CP078045.1_1231	3	RM__Type_I_MTases,RM__Type_I_REases,RM__Type_I_S
NZ_CP078045.1.fasta	NZ_CP078045.1_AbiD_1	AbiD	AbiD	Defense	NZ_CP078045.1_1230	NZ_CP078045.1_1230	NZ_CP078045.1_1230	1	AbiD__AbiD
NZ_CP078045.1.fasta	NZ_CP078045.1_RM_Type_IV_19	RM	RM_Type_IV	Defense	NZ_CP078045.1_1232	NZ_CP078045.1_1233	NZ_CP078045.1_1232,NZ_CP078045.1_1233	2	RM_Type_IV__Type_IV_REases,RM_Type_IV__Type_IV_REases
NZ_CP078045.1.fasta	NZ_CP078045.1_Thoeris_II_5	Thoeris	Thoeris_II	Defense	NZ_CP078045.1_1551	NZ_CP078045.1_1557	NZ_CP078045.1_1551,NZ_CP078045.1_1554,NZ_CP078045.1_1557	3	Thoeris_II__ThsA_new_petit,Thoeris__ThsB_Global,Thoeris__ThsB_Global
NZ_CP078045.1.fasta	NZ_CP078045.1_Septu_3	Septu	Septu	Defense	NZ_CP078045.1_1659	NZ_CP078045.1_1660	NZ_CP078045.1_1659,NZ_CP078045.1_1660	2	Septu__PtuA_2,Septu__PtuB_2
NZ_CP078045.1.fasta	NZ_CP078045.1_PD-T7-3_6	PD-T7-3	PD-T7-3	Defense	NZ_CP078045.1_2331	NZ_CP078045.1_2331	NZ_CP078045.1_2331	1	PD-T7-3__PD-T7-3
NZ_CP078045.1.fasta	NZ_CP078045.1_PrrC_16	PrrC	PrrC	Defense	NZ_CP078045.1_2380	NZ_CP078045.1_2383	NZ_CP078045.1_2380,NZ_CP078045.1_2381,NZ_CP078045.1_2382,NZ_CP078045.1_2383	4	PrrC__EcoprrI,PrrC__PrrC,RM__Type_I_REases,RM__Type_I_S
NZ_CP078045.1.fasta	NZ_CP078045.1_RosmerTA_8	RosmerTA	RosmerTA	Defense	NZ_CP078045.1_2886	NZ_CP078045.1_2887	NZ_CP078045.1_2886,NZ_CP078045.1_2887	2	RosmerTA__RmrA_2641389401,RosmerTA__RmrT_2641389401
NZ_CP078045.1.fasta	NZ_CP078045.1_PD-T7-5_7	PD-T7-5	PD-T7-5	Defense	NZ_CP078045.1_2916	NZ_CP078045.1_2916	NZ_CP078045.1_2916	1	PD-T7-5__PD-T7-5
NZ_CP078045.1.fasta	NZ_CP078045.1_PsyrTA_2	PsyrTA	PsyrTA	Defense	NZ_CP078045.1_2930	NZ_CP078045.1_2931	NZ_CP078045.1_2930,NZ_CP078045.1_2931	2	PsyrTA__PsyrA,PsyrTA__PsyrT
NZ_CP078045.1.fasta	NZ_CP078045.1_Olokun_14	Olokun	Olokun	Defense	NZ_CP078045.1_2932	NZ_CP078045.1_2933	NZ_CP078045.1_2932,NZ_CP078045.1_2933	2	Olokun__OloA,Olokun__OloB
NZ_CP069586.1.fasta	NZ_CP069586.1_PARIS_II_3	Paris	PARIS_II	Defense	NZ_CP069586.1_627	NZ_CP069586.1_628	NZ_CP069586.1_627,NZ_CP069586.1_628	2	Paris_II__AriA_AAA21,Paris_II__AriB_DUF4435_II
NZ_CP069586.1.fasta	NZ_CP069586.1_Avs_I_1	Avs	Avs_I	Defense	NZ_CP069586.1_1865	NZ_CP069586.1_1867	NZ_CP069586.1_1865,NZ_CP069586.1_1866,NZ_CP069586.1_1867	3	Avs_I__Avs1A,Avs_I__Avs1B,Avs_I__Avs1C
NZ_CP069586.1.fasta	NZ_CP069586.1_Avs_II_2	Avs	Avs_II	Defense	NZ_CP069586.1_2725	NZ_CP069586.1_2725	NZ_CP069586.1_2725	1	Avs_II__Avs2A
NZ_CP029005.1.fasta	NZ_CP029005.1_Septu_2	Septu	Septu	Defense	NZ_CP029005.1_194	NZ_CP029005.1_195	NZ_CP029005.1_194,NZ_CP029005.1_195	2	Septu__PtuA,Septu__PtuB
NZ_CP029005.1.fasta	NZ_CP029005.1_BstA_1	BstA	BstA	Defense	NZ_CP029005.1_2399	NZ_CP029005.1_2399	NZ_CP029005.1_2399	1	BstA__BstA
NZ_CP029005.1.fasta	NZ_CP029005.1_RM_Type_IV_4	RM	RM_Type_IV	Defense	NZ_CP029005.1_2832	NZ_CP029005.1_2833	NZ_CP029005.1_2832,NZ_CP029005.1_2833	2	RM_Type_IV__Type_IV_REases,RM_Type_IV__Type_IV_REases
NZ_CP029005.1.fasta	NZ_CP029005.1_RM_Type_I_3	RM	RM_Type_I	Defense	NZ_CP029005.1_2834	NZ_CP029005.1_2836	NZ_CP029005.1_2834,NZ_CP029005.1_2835,NZ_CP029005.1_2836	3	RM__Type_I_MTases,RM__Type_I_REases,RM__Type_I_S
NZ_CP139275.1.fasta	NZ_CP139275.1_Retron_IV_6	Retron	Retron_IV	Defense	NZ_CP139275.1_227	NZ_CP139275.1_228	NZ_CP139275.1_227,NZ_CP139275.1_228	2	Retron_IV__2TM,Retron__RT_Tot
NZ_CP139275.1.fasta	NZ_CP139275.1_Olokun_5	Olokun	Olokun	Defense	NZ_CP139275.1_2382	NZ_CP139275.1_2383	NZ_CP139275.1_2382,NZ_CP139275.1_2383	2	Olokun__OloA,Olokun__OloB
NZ_CP139275.1.fasta	NZ_CP139275.1_CBASS_II_4	CBASS	CBASS_II	Defense	NZ_CP139275.1_2410	NZ_CP139275.1_2413	NZ_CP139275.1_2410,NZ_CP139275.1_2411,NZ_CP139275.1_2412,NZ_CP139275.1_2413	4	CBASS__AG_E1_ThiF,CBASS__Cyclase_SMODS,CBASS__Jab,CBASS__Sensing_SAVED
NZ_CP139275.1.fasta	NZ_CP139275.1_ShosTA_1	ShosTA	ShosTA	Defense	NZ_CP139275.1_2689	NZ_CP139275.1_2690	NZ_CP139275.1_2689,NZ_CP139275.1_2690	2	ShosTA__ShosA,ShosTA__ShosT
NZ_CP139275.1.fasta	NZ_CP139275.1_RM_Type_II_7	RM	RM_Type_II	Defense	NZ_CP139275.1_2880	NZ_CP139275.1_2881	NZ_CP139275.1_2880,NZ_CP139275.1_2881	2	RM_Type_II__Type_II_MTases,RM_Type_II__Type_II_REases
NZ_CP029610.1.fasta	NZ_CP029610.1_RosmerTA_4	RosmerTA	RosmerTA	Defense	NZ_CP029610.1_1560	NZ_CP029610.1_1561	NZ_CP029610.1_1560,NZ_CP029610.1_1561	2	RosmerTA__RmrA_2585209417,RosmerTA__RmrT_2585209417
NZ_CP029610.1.fasta	NZ_CP029610.1_RosmerTA_5	RosmerTA	RosmerTA	Defense	NZ_CP029610.1_1930	NZ_CP029610.1_1931	NZ_CP029610.1_1930,NZ_CP029610.1_1931	2	RosmerTA__RmrA_2641389401,RosmerTA__RmrT_2641389401
NZ_CP029610.1.fasta	NZ_CP029610.1_Lamassu-Cap4_nuclease_1	Lamassu-Fam	Lamassu-Cap4_nuclease	Defense	NZ_CP029610.1_2375	NZ_CP029610.1_2377	NZ_CP029610.1_2375,NZ_CP029610.1_2376,NZ_CP029610.1_2377	3	Lamassu-Fam__LmuA_effector_Cap4_nuclease_II,Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II,Lamassu-Fam__LmuC_acc_Cap4_nuclease
NZ_CP029610.1.fasta	NZ_CP029610.1_DarTG_3	DarTG	DarTG	Defense	NZ_CP029610.1_2796	NZ_CP029610.1_2797	NZ_CP029610.1_2796,NZ_CP029610.1_2797	2	DarTG__DarG,DarTG__DarT
NZ_CP029610.1.fasta	NZ_CP029610.1_CBASS_II_8	CBASS	CBASS_II	Defense	NZ_CP029610.1_3140	NZ_CP029610.1_3146	NZ_CP029610.1_3140,NZ_CP029610.1_3141,NZ_CP029610.1_3145,NZ_CP029610.1_3146	4	CBASS__AG_E1_ThiF,CBASS__Cyclase_II,CBASS__Jab,CBASS__Phospholipase
NZ_CP029610.1.fasta	NZ_CP029610.1_DRT_2_2	DRT	DRT_2	Defense	NZ_CP029610.1_3149	NZ_CP029610.1_3149	NZ_CP029610.1_3149	1	DRT_2__drt2
NZ_CP029610.1.fasta	NZ_CP029610.1_RM_Type_IIG_10	RM	RM_Type_IIG	Defense	NZ_CP029610.1_3153	NZ_CP029610.1_3153	NZ_CP029610.1_3153	1	RM_Type_IIG__Type_IIG
NZ_CP029610.1.fasta	NZ_CP029610.1_Retron_III_9	Retron	Retron_III	Defense	NZ_CP029610.1_3218	NZ_CP029610.1_3219	NZ_CP029610.1_3218,NZ_CP029610.1_3219	2	Retron_III__PRTase_WH,Retron__RT_Tot
NZ_CP029610.1.fasta	NZ_CP029610.1_RM_Type_III_11	RM	RM_Type_III	Defense	NZ_CP029610.1_3417	NZ_CP029610.1_3418	NZ_CP029610.1_3417,NZ_CP029610.1_3418	2	RM_Type_III__Type_III_MTases,RM_Type_III__Type_III_REases
NZ_CP066124.1.fasta	NZ_CP066124.1_RM_Type_IV_8	RM	RM_Type_IV	Defense	NZ_CP066124.1_1004	NZ_CP066124.1_1005	NZ_CP066124.1_1004,NZ_CP066124.1_1005	2	RM_Type_IV__Type_IV_REases,RM_Type_IV__Type_IV_REases
NZ_CP066124.1.fasta	NZ_CP066124.1_RosmerTA_5	RosmerTA	RosmerTA	Defense	NZ_CP066124.1_1372	NZ_CP066124.1_1373	NZ_CP066124.1_1372,NZ_CP066124.1_1373	2	RosmerTA__RmrA_2585209417,RosmerTA__RmrT_2585209417
NZ_CP066124.1.fasta	NZ_CP066124.1_SEFIR_7	SEFIR	SEFIR	Defense	NZ_CP066124.1_1532	NZ_CP066124.1_1532	NZ_CP066124.1_1532	1	SEFIR__bSEFIR
NZ_CP066124.1.fasta	NZ_CP066124.1_Mokosh_Type_I_A_4	Mokosh	Mokosh_Type_I_A	Defense	NZ_CP066124.1_1581	NZ_CP066124.1_1582	NZ_CP066124.1_1581,NZ_CP066124.1_1582	2	Mokosh_type_I__MkoA_A,Mokosh_type_I__MkoB_A
NZ_CP066124.1.fasta	NZ_CP066124.1_Gao_RL_2	Gao_RL	Gao_RL	Defense	NZ_CP066124.1_3197	NZ_CP066124.1_3200	NZ_CP066124.1_3197,NZ_CP066124.1_3198,NZ_CP066124.1_3199,NZ_CP066124.1_3200	4	Gao_RL__RL_A,Gao_RL__RL_B,Gao_RL__RL_C,Gao_RL__RL_D
NZ_CP066124.1.fasta	NZ_CP066124.1_RosmerTA_6	RosmerTA	RosmerTA	Defense	NZ_CP066124.1_3201	NZ_CP066124.1_3202	NZ_CP066124.1_3201,NZ_CP066124.1_3202	2	RosmerTA__RmrA_2585209417,RosmerTA__RmrT_2585209417
NZ_CP066124.1.fasta	NZ_CP066124.1_dCTPdeaminase_1	dCTPdeaminase	dCTPdeaminase	Defense	NZ_CP066124.1_3726	NZ_CP066124.1_3726	NZ_CP066124.1_3726	1	dCTPdeaminase__dCTPdeaminase
NZ_CP050385.1.fasta	NZ_CP050385.1_RosmerTA_1	RosmerTA	RosmerTA	Defense	NZ_CP050385.1_209	NZ_CP050385.1_210	NZ_CP050385.1_209,NZ_CP050385.1_210	2	RosmerTA__RmrA_2634932349,RosmerTA__RmrT_2634932349
NZ_CP050385.1.fasta	NZ_CP050385.1_RM_Type_I_2	RM	RM_Type_I	Defense	NZ_CP050385.1_501	NZ_CP050385.1_503	NZ_CP050385.1_501,NZ_CP050385.1_502,NZ_CP050385.1_503	3	RM__Type_I_MTases,RM__Type_I_REases,RM__Type_I_S
NZ_CP050385.1.fasta	NZ_CP050385.1_CAS_Class1-Subtype-I-F_3	Cas	CAS_Class1-Subtype-I-F	Defense	NZ_CP050385.1_2612	NZ_CP050385.1_2617	NZ_CP050385.1_2612,NZ_CP050385.1_2613,NZ_CP050385.1_2614,NZ_CP050385.1_2615,NZ_CP050385.1_2616,NZ_CP050385.1_2617	6	cas1_I-F_1,cas3f_I-F_1,cas5f_I-F_4,cas6f_I_II_III_IV_V_VI_3,cas7f_I-F_2,cas8f_I-F_8
NZ_CP123918.1.fasta	NZ_CP123918.1_RM_Type_II_5	RM	RM_Type_II	Defense	NZ_CP123918.1_1095	NZ_CP123918.1_1097	NZ_CP123918.1_1095,NZ_CP123918.1_1097	2	RM_Type_II__Type_II_MTases,RM_Type_II__Type_II_REases
NZ_CP123918.1.fasta	NZ_CP123918.1_PD-T4-8_2	PD-T4-8	PD-T4-8	Defense	NZ_CP123918.1_1296	NZ_CP123918.1_1296	NZ_CP123918.1_1296	1	PD-T4-8__PD-T4-8
NZ_CP123918.1.fasta	NZ_CP123918.1_Lamassu-Cap4_nuclease_1	Lamassu-Fam	Lamassu-Cap4_nuclease	Defense	NZ_CP123918.1_2806	NZ_CP123918.1_2808	NZ_CP123918.1_2806,NZ_CP123918.1_2807,NZ_CP123918.1_2808	3	Lamassu-Fam__LmuA_effector_Cap4_nuclease_II,Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II,Lamassu-Fam__LmuC_acc_Cap4_nuclease
NZ_CP123918.1.fasta	NZ_CP123918.1_RM_Type_I_4	RM	RM_Type_I	Defense	NZ_CP123918.1_3221	NZ_CP123918.1_3225	NZ_CP123918.1_3221,NZ_CP123918.1_3223,NZ_CP123918.1_3224,NZ_CP123918.1_3225	4	RM__Type_I_MTases,RM__Type_I_MTases,RM__Type_I_REases,RM__Type_I_S
NZ_CP123918.1.fasta	NZ_CP123918.1_Hna_3	Hna	Hna	Defense	NZ_CP123918.1_3409	NZ_CP123918.1_3409	NZ_CP123918.1_3409	1	Hna__Hna
NZ_CP095407.1.fasta	NZ_CP095407.1_RosmerTA_4	RosmerTA	RosmerTA	Defense	NZ_CP095407.1_1639	NZ_CP095407.1_1640	NZ_CP095407.1_1639,NZ_CP095407.1_1640	2	RosmerTA__RmrA_2585209417,RosmerTA__RmrT_2585209417
NZ_CP095407.1.fasta	NZ_CP095407.1_RosmerTA_5	RosmerTA	RosmerTA	Defense	NZ_CP095407.1_2015	NZ_CP095407.1_2016	NZ_CP095407.1_2015,NZ_CP095407.1_2016	2	RosmerTA__RmrA_2641389401,RosmerTA__RmrT_2641389401
NZ_CP095407.1.fasta	NZ_CP095407.1_Lamassu-Cap4_nuclease_1	Lamassu-Fam	Lamassu-Cap4_nuclease	Defense	NZ_CP095407.1_2463	NZ_CP095407.1_2465	NZ_CP095407.1_2463,NZ_CP095407.1_2464,NZ_CP095407.1_2465	3	Lamassu-Fam__LmuA_effector_Cap4_nuclease_II,Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II,Lamassu-Fam__LmuC_acc_Cap4_nuclease
NZ_CP095407.1.fasta	NZ_CP095407.1_DarTG_3	DarTG	DarTG	Defense	NZ_CP095407.1_2813	NZ_CP095407.1_2814	NZ_CP095407.1_2813,NZ_CP095407.1_2814	2	DarTG__DarG,DarTG__DarT
NZ_CP095407.1.fasta	NZ_CP095407.1_CBASS_II_8	CBASS	CBASS_II	Defense	NZ_CP095407.1_3155	NZ_CP095407.1_3161	NZ_CP095407.1_3155,NZ_CP095407.1_3156,NZ_CP095407.1_3160,NZ_CP095407.1_3161	4	CBASS__AG_E1_ThiF,CBASS__Cyclase_II,CBASS__Jab,CBASS__Phospholipase
NZ_CP095407.1.fasta	NZ_CP095407.1_DRT_2_2	DRT	DRT_2	Defense	NZ_CP095407.1_3164	NZ_CP095407.1_3164	NZ_CP095407.1_3164	1	DRT_2__drt2
NZ_CP095407.1.fasta	NZ_CP095407.1_RM_Type_IIG_10	RM	RM_Type_IIG	Defense	NZ_CP095407.1_3168	NZ_CP095407.1_3168	NZ_CP095407.1_3168	1	RM_Type_IIG__Type_IIG
NZ_CP095407.1.fasta	NZ_CP095407.1_Retron_III_9	Retron	Retron_III	Defense	NZ_CP095407.1_3233	NZ_CP095407.1_3234	NZ_CP095407.1_3233,NZ_CP095407.1_3234	2	Retron_III__PRTase_WH,Retron__RT_Tot
NZ_CP095407.1.fasta	NZ_CP095407.1_RM_Type_III_11	RM	RM_Type_III	Defense	NZ_CP095407.1_3480	NZ_CP095407.1_3481	NZ_CP095407.1_3480,NZ_CP095407.1_3481	2	RM_Type_III__Type_III_MTases,RM_Type_III__Type_III_REases
NZ_CP012808.1.fasta	NZ_CP012808.1_RloC_1	RloC	RloC	Defense	NZ_CP012808.1_672	NZ_CP012808.1_672	NZ_CP012808.1_672	1	RloC__RloC
NZ_CP012808.1.fasta	NZ_CP012808.1_Dnd_ABCDEFGH_3	Dnd	Dnd_ABCDEFGH	Defense	NZ_CP012808.1_686	NZ_CP012808.1_697	NZ_CP012808.1_686,NZ_CP012808.1_687,NZ_CP012808.1_688,NZ_CP012808.1_689,NZ_CP012808.1_690,NZ_CP012808.1_695,NZ_CP012808.1_696,NZ_CP012808.1_697	8	Dnd_ABCDEFGH__DptF,Dnd_ABCDEFGH__DptG,Dnd_ABCDEFGH__DptH,Dnd__DndB,Dnd__DndB,Dnd__DndC,Dnd__DndD,Dnd__DndE
NZ_CP068253.1.fasta	NZ_CP068253.1_SoFic_5	SoFIC	SoFic	Defense	NZ_CP068253.1_229	NZ_CP068253.1_229	NZ_CP068253.1_229	1	SoFic__SoFic
NZ_CP068253.1.fasta	NZ_CP068253.1_RM_Type_IIG_8	RM	RM_Type_IIG	Defense	NZ_CP068253.1_503	NZ_CP068253.1_503	NZ_CP068253.1_503	1	RM_Type_IIG__Type_IIG
NZ_CP068253.1.fasta	NZ_CP068253.1_RM_Type_I_6	RM	RM_Type_I	Defense	NZ_CP068253.1_629	NZ_CP068253.1_631	NZ_CP068253.1_629,NZ_CP068253.1_630,NZ_CP068253.1_631	3	RM__Type_I_MTases,RM__Type_I_REases,RM__Type_I_S
NZ_CP068253.1.fasta	NZ_CP068253.1_RM_Type_I_7	RM	RM_Type_I	Defense	NZ_CP068253.1_765	NZ_CP068253.1_766	NZ_CP068253.1_765,NZ_CP068253.1_766	2	RM__Type_I_MTases,RM__Type_I_REases
NZ_CP068253.1.fasta	NZ_CP068253.1_Wadjet_I_4	Wadjet	Wadjet_I	Defense	NZ_CP068253.1_952	NZ_CP068253.1_955	NZ_CP068253.1_952,NZ_CP068253.1_953,NZ_CP068253.1_954,NZ_CP068253.1_955	4	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I,Wadjet__JetD_I
NZ_CP068253.1.fasta	NZ_CP068253.1_RM_Type_IV_9	RM	RM_Type_IV	Defense	NZ_CP068253.1_1372	NZ_CP068253.1_1372	NZ_CP068253.1_1372	1	RM_Type_IV__Type_IV_REases
NZ_CP068253.1.fasta	NZ_CP068253.1_RM_Type_IV_10	RM	RM_Type_IV	Defense	NZ_CP068253.1_1602	NZ_CP068253.1_1602	NZ_CP068253.1_1602	1	RM_Type_IV__Type_IV_REases
NZ_CP068253.1.fasta	NZ_CP068253.1_CAS_Class1-Subtype-I-F_11	Cas	CAS_Class1-Subtype-I-F	Defense	NZ_CP068253.1_2255	NZ_CP068253.1_2261	NZ_CP068253.1_2255,NZ_CP068253.1_2256,NZ_CP068253.1_2257,NZ_CP068253.1_2258,NZ_CP068253.1_2259,NZ_CP068253.1_2261	6	cas1_I-F_1,cas3f_I-F_1,cas5f_I-F_4,cas6f_I_II_III_IV_V_VI_3,cas7f_I-F_2,cas8f_I-F_8
NZ_CP068253.1.fasta	NZ_CP068253.1_Gabija_1	Gabija	Gabija	Defense	NZ_CP068253.1_2512	NZ_CP068253.1_2513	NZ_CP068253.1_2512,NZ_CP068253.1_2513	2	Gabija__GajA,Gabija__GajB_2
NZ_CP068253.1.fasta	NZ_CP068253.1_DRT_2_2	DRT	DRT_2	Defense	NZ_CP068253.1_2927	NZ_CP068253.1_2927	NZ_CP068253.1_2927	1	DRT_2__drt2
NZ_CP070518.1.fasta	NZ_CP070518.1_AbiJ_1	AbiJ	AbiJ	Defense	NZ_CP070518.1_420	NZ_CP070518.1_420	NZ_CP070518.1_420	1	AbiJ__AbiJ
NZ_CP070518.1.fasta	NZ_CP070518.1_Gabija_2	Gabija	Gabija	Defense	NZ_CP070518.1_423	NZ_CP070518.1_424	NZ_CP070518.1_423,NZ_CP070518.1_424	2	Gabija__GajA,Gabija__GajB_1
NZ_CP070518.1.fasta	NZ_CP070518.1_RM_Type_IV_5	RM	RM_Type_IV	Defense	NZ_CP070518.1_518	NZ_CP070518.1_518	NZ_CP070518.1_518	1	RM_Type_IV__Type_IV_REases
NZ_CP070518.1.fasta	NZ_CP070518.1_RM_Type_IV_6	RM	RM_Type_IV	Defense	NZ_CP070518.1_907	NZ_CP070518.1_908	NZ_CP070518.1_907,NZ_CP070518.1_908	2	RM_Type_IV__Type_IV_REases,RM_Type_IV__Type_IV_REases
NZ_CP070518.1.fasta	NZ_CP070518.1_RM_Type_II_4	RM	RM_Type_II	Defense	NZ_CP070518.1_910	NZ_CP070518.1_911	NZ_CP070518.1_910,NZ_CP070518.1_911	2	RM_Type_II__Type_II_MTases,RM_Type_II__Type_II_REases
NZ_CP070518.1.fasta	NZ_CP070518.1_dCTPdeaminase_3	dCTPdeaminase	dCTPdeaminase	Defense	NZ_CP070518.1_2103	NZ_CP070518.1_2103	NZ_CP070518.1_2103	1	dCTPdeaminase__dCTPdeaminase
NZ_CP045110.1.fasta	NZ_CP045110.1_CAS_Class1-Subtype-I-F_10	Cas	CAS_Class1-Subtype-I-F	Defense	NZ_CP045110.1_899	NZ_CP045110.1_905	NZ_CP045110.1_899,NZ_CP045110.1_900,NZ_CP045110.1_901,NZ_CP045110.1_902,NZ_CP045110.1_903,NZ_CP045110.1_905	6	cas1_I-F_1,cas3f_I-F_1,cas5f_I-F_2,cas6f_I_II_III_IV_V_VI_3,cas7f_I-F_1,cas8f_I-F_6
NZ_CP045110.1.fasta	NZ_CP045110.1_RM_Type_I_6	RM	RM_Type_I	Defense	NZ_CP045110.1_1170	NZ_CP045110.1_1172	NZ_CP045110.1_1170,NZ_CP045110.1_1171,NZ_CP045110.1_1172	3	RM__Type_I_MTases,RM__Type_I_REases,RM__Type_I_S
NZ_CP045110.1.fasta	NZ_CP045110.1_RloC_1	RloC	RloC	Defense	NZ_CP045110.1_1447	NZ_CP045110.1_1447	NZ_CP045110.1_1447	1	RloC__RloC
NZ_CP045110.1.fasta	NZ_CP045110.1_RM_Type_IIG_8	RM	RM_Type_IIG	Defense	NZ_CP045110.1_1756	NZ_CP045110.1_1756	NZ_CP045110.1_1756	1	RM_Type_IIG__Type_IIG
NZ_CP045110.1.fasta	NZ_CP045110.1_PD-T7-2_4	PD-T7-2	PD-T7-2	Defense	NZ_CP045110.1_1760	NZ_CP045110.1_1761	NZ_CP045110.1_1760,NZ_CP045110.1_1761	2	PD-T7-2__PD-T7-2_A,PD-T7-2__PD-T7-2_B
NZ_CP045110.1.fasta	NZ_CP045110.1_Menshen_5	Menshen	Menshen	Defense	NZ_CP045110.1_2061	NZ_CP045110.1_2064	NZ_CP045110.1_2061,NZ_CP045110.1_2063,NZ_CP045110.1_2064	3	Menshen__NsnA,Menshen__NsnB,Menshen__NsnC_2617187710
NZ_CP045110.1.fasta	NZ_CP045110.1_RM_Type_II_7	RM	RM_Type_II	Defense	NZ_CP045110.1_2066	NZ_CP045110.1_2068	NZ_CP045110.1_2066,NZ_CP045110.1_2068	2	RM_Type_II__Type_II_MTases,RM_Type_II__Type_II_REases
NZ_CP045110.1.fasta	NZ_CP045110.1_RM_Type_IV_9	RM	RM_Type_IV	Defense	NZ_CP045110.1_2067	NZ_CP045110.1_2067	NZ_CP045110.1_2067	1	RM_Type_IV__Type_IV_REases
NZ_CP045110.1.fasta	NZ_CP045110.1_DRT_3_3	DRT	DRT_3	Defense	NZ_CP045110.1_2962	NZ_CP045110.1_2963	NZ_CP045110.1_2962,NZ_CP045110.1_2963	2	DRT_3__drt3a,DRT_3__drt3b
NZ_CP045110.1.fasta	NZ_CP045110.1_RloC_2	RloC	RloC	Defense	NZ_CP045110.1_3524	NZ_CP045110.1_3524	NZ_CP045110.1_3524	1	RloC__RloC
